CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
320,145,186,150,52,36,69,42
343,144,169,155,46,43,68,32
339,140,199,132,45,30,65,50
324,145,188,149,41,42,60,52
320,142,194,156,49,36,65,37
315,141,194,163,41,32,67,48
327,134,187,145,46,42,71,48
334,140,170,145,53,44,62,52
325,129,188,162,51,48,60,37
323,140,185,152,44,44,71,40
330,141,196,145,36,38,64,50
307,144,195,176,33,36,65,43
324,138,184,158,46,33,70,47
336,144,196,124,49,36,68,47
315,149,188,161,50,43,61,32
333,134,186,159,43,36,64,45
312,151,179,157,44,47,67,42
322,132,192,169,42,42,64,36
316,140,192,144,45,44,62,56
341,133,194,150,48,38,61,35
330,134,188,161,51,42,54,42
323,148,183,144,47,43,69,43
324,137,194,155,47,41,60,43
321,142,185,148,50,41,58,55
335,127,192,159,44,42,65,37
315,140,183,164,40,36,72,50
327,148,194,135,45,43,63,44
321,144,175,172,39,42,61,45
332,148,190,154,40,41,58,38
311,145,185,148,61,39,67,43
326,136,187,151,59,38,69,34
337,133,198,143,47,39,64,40
311,137,208,166,42,31,69,35
319,145,196,146,44,41,70,40
337,138,182,139,49,41,66,48
321,134,193,159,44,42,66,42
312,152,185,150,44,45,66,45
310,150,184,164,46,38,69,40
332,138,191,133,53,36,67,49
331,140,179,157,42,37,75,39
325,143,183,156,54,37,63,38
340,133,181,157,46,37,67,39
334,125,205,161,36,43,60,36
346,143,175,131,46,49,71,40
325,152,193,146,46,38,57,43
324,141,178,149,46,42,70,51
321,142,184,163,44,43,58,45
325,132,192,160,41,36,61,54
319,137,204,160,38,49,57,38
324,149,183,147,45,40,66,47
316,136,204,168,31,37,67,42
320,148,186,148,46,31,66,56
321,150,181,153,51,35,63,46
316,139,184,169,41,44,70,37
325,132,185,164,44,46,57,47
322,133,190,168,50,41,56,40
328,139,187,161,38,41,63,42
329,141,202,142,47,33,60,46
331,140,188,154,49,36,69,34
321,151,188,141,50,36,67,47
323,153,187,151,44,35,56,51
334,154,170,150,40,43,62,46
322,148,203,135,45,38,51,58
331,144,180,152,46,37,67,44
336,128,200,146,47,45,59,38
330,146,201,132,50,43,55,42
342,146,169,145,36,41,65,56
328,139,185,157,38,46,67,41
334,144,184,154,46,41,69,29
315,138,198,163,44,47,65,30
320,152,190,152,44,36,68,38
308,146,184,155,46,40,60,61
326,137,198,141,44,42,64,47
318,137,203,157,48,37,59,42
307,145,206,145,51,39,68,40
326,157,181,127,45,37,69,57
332,135,196,144,46,38,64,46
324,146,190,147,44,33,60,55
337,134,182,155,43,40,62,47
328,139,195,145,50,40,59,42
317,139,188,155,56,38,62,44
322,137,187,161,39,42,70,42
317,136,192,159,48,41,55,52
328,151,180,149,48,41,61,41
322,141,191,156,42,40,69,38
323,148,177,156,43,48,62,43
335,135,186,161,46,38,61,38
341,121,195,154,43,40,59,47
325,137,182,161,44,38,62,51
327,151,194,130,55,38,62,41
324,145,188,153,46,35,75,34
330,141,188,154,44,44,61,38
328,139,186,150,44,43,71,38
311,136,189,150,51,38,74,51
326,126,187,165,48,34,76,38
331,144,179,160,51,43,66,27
321,141,176,159,40,40,70,53
340,137,189,148,41,43,60,42
331,140,191,137,50,44,64,43
338,132,181,151,50,44,72,33
325,128,212,158,35,39,53,50
325,139,176,165,38,40,62,54
321,132,193,155,60,43,63,33
325,151,189,142,50,39,61,42
344,130,182,163,35,41,63,43
347,136,191,142,42,39,63,40
328,135,187,150,47,47,73,34
334,149,182,151,43,37,61,43
322,144,200,146,46,42,56,45
331,138,187,155,47,33,60,50
323,153,177,140,53,44,69,41
331,140,186,144,53,44,63,39
333,132,183,154,46,43,63,45
337,141,184,144,42,45,73,34
315,148,181,146,49,40,71,50
317,150,194,157,42,38,58,45
337,140,164,144,51,48,75,41
319,139,188,156,53,43,61,42
315,137,192,168,41,41,67,39
329,134,190,151,50,42,69,36
313,149,182,170,43,46,58,39
341,123,184,147,47,39,73,46
331,133,185,152,46,40,69,45
320,150,187,163,39,42,62,36
318,144,174,156,50,38,74,45
308,139,195,170,49,33,68,38
337,139,176,140,57,41,72,38
314,162,178,153,44,37,64,48
328,144,187,160,45,41,62,34
320,143,188,145,59,38,68,38
335,130,178,160,52,44,57,45
323,135,196,141,52,44,78,31
321,144,180,149,51,46,69,40
339,133,182,152,50,38,62,43
326,151,176,158,47,44,63,35
341,136,184,155,36,45,61,41
316,148,198,139,46,41,66,46
334,135,186,149,50,39,71,37
310,139,177,160,42,51,73,49
312,143,204,146,50,33,56,55
325,137,195,150,42,36,65,49
325,145,183,136,55,37,67,52
337,132,187,145,57,39,66,37
330,136,173,156,44,39,60,61
304,147,192,161,47,38,64,47
341,131,197,151,45,39,60,36
325,145,191,157,46,42,58,36
319,140,190,165,44,39,65,38
328,151,190,142,49,43,59,39
316,156,188,141,49,33,71,45
343,133,189,138,47,38,66,46
336,141,192,144,51,35,66,36
326,145,186,145,54,39,66,38
313,154,190,139,53,40,63,48
314,150,194,159,38,41,62,42
320,140,195,149,51,31,70,43
311,145,188,170,34,45,67,39
335,144,195,144,47,44,53,39
317,144,193,146,55,38,67,40
348,141,178,138,51,43,62,39
333,134,192,144,46,38,68,45
327,138,189,145,44,40,76,41
305,151,191,151,57,31,69,45
337,134,185,160,44,40,64,36
323,140,184,158,46,43,70,35
323,158,183,140,47,40,64,45
333,147,174,149,47,43,67,40
319,145,184,165,46,37,66,38
316,139,180,177,53,37,57,42
307,152,186,163,39,44,69,40
329,149,197,134,49,40,56,46
304,148,193,165,40,32,62,55
327,140,191,158,40,42,64,38
328,144,192,151,42,45,61,38
329,144,190,143,46,38,68,43
343,139,185,151,39,38,64,43
332,143,189,151,46,37,68,34
335,142,198,146,39,42,57,41
324,137,189,142,48,36,65,59
327,150,192,143,50,38,59,42
319,144,191,150,58,40,62,36
316,139,204,160,30,35,66,50
332,147,201,127,55,36,67,34
330,143,195,152,50,40,65,25
327,139,191,150,47,43,62,42
321,151,177,140,49,41,63,58
346,126,189,147,43,38,64,48
311,146,192,158,46,43,64,40
321,144,191,151,44,44,64,40
324,139,181,158,54,37,67,40
318,133,184,148,53,47,67,50
327,150,182,142,48,40,71,40
329,130,205,140,44,36,68,48
314,142,191,166,46,42,59,40
321,149,171,161,42,41,77,37
317,144,195,147,46,37,63,50
341,148,173,144,43,41,64,47
331,137,184,151,50,42,66,39
311,136,191,148,45,40,80,49
325,141,178,144,49,43,73,48
340,141,188,147,35,36,58,55
347,142,181,148,40,38,60,44
338,142,170,147,45,42,70,45
312,145,192,153,52,34,69,43
341,148,192,143,32,37,64,42
323,138,185,160,40,44,61,49
342,136,205,136,51,42,59,30
323,145,186,149,45,44,64,44
336,147,173,144,43,38,60,60
326,144,188,154,40,41,64,43
312,154,193,153,48,41,61,39
332,145,182,140,43,35,77,46
339,144,192,124,51,40,61,49
320,130,181,166,59,45,62,37
324,128,195,155,45,47,67,39
323,133,197,153,43,36,65,50
317,133,196,176,41,41,67,29
326,137,176,160,53,38,69,41
314,141,186,166,40,50,64,39
321,150,187,149,40,40,67,46
328,144,189,157,52,44,55,31
342,123,189,157,48,36,66,40
344,147,173,148,40,32,56,60
344,123,195,152,42,40,64,40
323,150,187,161,48,36,64,31
330,135,164,167,48,47,70,40
329,140,180,147,46,47,67,45
326,144,174,160,46,38,66,46
327,144,183,146,52,42,68,39
329,146,178,163,50,38,68,27
322,132,188,174,44,38,65,37
313,140,204,162,36,43,66,36
315,150,192,157,43,39,65,40
337,136,192,142,37,39,66,52
315,141,176,165,64,41,59,38
336,138,185,140,43,46,63,50
329,139,205,143,40,34,62,48
351,133,182,158,33,32,63,49
314,152,196,144,42,41,61,50
320,127,194,170,42,36,62,50
327,135,187,149,56,42,63,40
324,148,181,153,43,36,66,49
327,132,172,170,37,43,68,51
331,138,182,163,38,38,65,46
315,155,181,148,41,33,82,45
339,138,190,146,58,40,64,25
323,136,204,154,46,41,63,33
316,139,206,152,45,42,56,43
315,148,194,152,40,40,65,47
339,150,179,134,56,48,61,33
342,141,173,151,43,37,69,44
326,133,194,151,48,34,66,47
321,133,175,164,55,40,68,43
328,137,190,157,47,34,68,40
333,143,187,141,51,39,67,38
313,146,191,146,57,41,67,40
321,146,181,153,48,37,71,42
330,143,193,144,35,48,61,46
319,146,200,141,38,46,59,51
334,137,191,146,41,44,68,39
320,146,185,148,41,42,75,43
336,127,198,146,49,41,65,39
323,138,177,162,48,43,65,42
315,141,185,157,48,48,63,43
320,144,189,156,43,38,62,49
314,153,188,160,51,41,57,35
314,145,185,157,45,49,62,43
324,151,188,151,46,34,71,35
321,149,204,148,36,39,63,39
334,139,203,137,41,36,70,40
320,129,177,168,54,42,64,45
339,132,181,136,56,40,68,48
314,147,196,153,40,44,59,48
319,158,198,144,45,43,56,38
307,134,195,155,52,37,61,58
314,148,171,165,45,37,75,45
323,148,191,142,52,33,68,43
322,149,177,152,46,43,66,46
326,144,181,148,50,37,68,45
341,142,175,142,43,41,76,41
331,152,187,142,49,34,74,30
326,143,193,157,46,38,61,37
315,149,180,134,62,43,72,46
337,139,189,151,43,39,60,42
337,144,181,161,42,37,57,41
330,147,164,155,56,49,67,31
323,138,187,152,44,40,79,37
342,122,177,161,41,41,79,37
324,134,191,159,42,48,65,36
319,151,188,135,56,40,72,39
320,143,186,144,53,41,69,43
305,142,198,167,42,35,71,41
316,149,191,158,48,47,54,36
323,143,188,155,48,43,60,40
330,127,191,157,44,47,60,45
336,135,198,149,39,38,60,44
347,137,174,151,44,40,64,44
330,138,173,151,59,37,70,44
340,138,181,146,47,48,64,36
338,137,202,141,40,41,64,38
325,144,186,149,47,41,68,40
337,140,184,138,56,35,72,38
333,150,169,149,40,44,64,52
331,138,180,159,49,34,61,48
331,134,177,163,48,38,67,44
329,132,192,158,49,37,67,37
331,140,190,148,42,44,65,40
345,131,180,142,46,38,65,53
323,151,197,121,44,41,78,45
329,128,187,156,58,42,64,36
326,144,183,152,49,45,64,36
326,137,207,145,47,35,61,43
310,144,170,164,47,39,77,49
327,136,194,148,35,45,74,42
324,155,182,142,36,42,70,48
336,137,182,163,39,47,58,38
344,133,179,157,52,42,66,27
323,152,187,143,50,45,71,30
340,142,197,149,41,38,60,32
323,139,187,160,43,37,65,45
339,141,183,140,45,36,65,52
323,146,193,140,52,39,68,39
345,133,178,141,55,43,62,44
324,151,177,157,38,40,68,46
318,149,178,160,51,37,63,45
328,146,164,155,53,36,74,44
321,131,191,149,51,45,65,46
335,135,177,150,56,43,61,43
316,142,189,150,45,41,64,53
339,132,204,133,44,40,65,42
331,140,174,151,44,46,66,48
328,145,202,143,44,35,70,33
330,138,182,147,47,38,71,47
318,140,189,169,38,39,69,38
331,127,179,164,49,47,58,46
330,150,180,151,42,44,66,37
308,138,200,154,43,47,62,48
328,139,195,152,50,39,61,36
332,139,185,159,44,43,59,39
317,145,200,150,41,43,66,39
330,140,197,150,43,31,71,37
326,144,183,156,47,35,59,51
332,129,170,180,34,41,69,45
324,135,197,163,32,41,63,45
321,146,180,147,49,45,74,37
319,142,191,157,43,44,66,38
317,137,204,161,37,37,71,36
318,156,173,163,49,33,65,42
326,139,192,139,49,47,72,36
323,141,185,153,50,36,67,44
302,153,193,139,50,29,65,68
329,140,189,154,46,41,57,44
337,139,174,154,53,36,71,37
312,145,183,154,38,46,70,53
342,140,196,151,35,43,65,28
300,147,190,166,40,42,63,52
338,143,197,140,41,42,59,40
326,141,180,141,51,40,71,50
317,148,188,145,61,40,59,42
316,130,200,165,38,39,70,42
324,143,203,147,45,33,63,41
338,139,186,143,51,41,59,42
343,133,188,144,44,38,67,42
309,146,186,146,56,47,70,40
332,140,186,147,47,41,55,51
323,144,182,157,49,39,70,37
313,149,175,164,41,44,73,41
323,144,192,152,44,40,66,38
336,133,178,143,50,49,62,49
336,135,179,161,49,36,65,39
314,160,179,157,53,38,62,36
321,150,188,143,42,44,61,49
341,144,176,151,42,44,59,42
307,150,192,157,41,44,63,46
320,139,190,171,29,50,65,36
315,149,196,158,50,33,65,35
316,147,186,153,58,36,58,45
320,148,175,155,53,44,68,37
315,144,182,160,40,43,61,55
324,135,197,149,51,38,60,45
309,143,176,170,49,45,73,34
329,155,178,155,40,39,60,45
330,132,190,152,44,42,66,43
316,152,185,149,50,39,70,38
323,145,182,158,47,40,66,39
338,142,185,149,44,38,66,37
345,137,191,138,45,37,64,42
320,136,182,156,47,40,70,48
330,155,170,151,45,39,64,46
310,144,197,158,45,40,56,50
326,130,188,139,51,48,71,47
322,133,193,157,47,45,74,30
338,123,190,148,46,44,62,49
316,143,198,162,36,49,52,45
340,138,176,152,51,39,67,37
334,135,190,141,46,43,66,45
325,137,177,160,55,35,70,42
319,136,170,163,51,45,66,50
321,136,195,144,47,40,62,56
335,136,194,150,40,44,64,37
330,141,176,151,46,44,69,43
312,140,181,161,41,49,71,45
337,137,192,136,46,42,64,47
337,144,176,158,34,34,70,47
332,142,196,132,48,38,68,45
332,147,195,141,40,40,64,40
329,138,189,148,42,35,65,53
322,133,192,164,34,42,65,50
335,141,181,149,55,35,56,48
322,134,191,143,42,38,68,63
340,135,175,161,47,42,73,27
306,136,196,177,49,35,53,46
318,143,178,150,49,45,68,49
341,141,166,165,45,36,71,36
313,152,171,162,48,43,63,48
323,149,196,152,47,37,60,35
316,151,170,159,43,46,66,48
341,133,186,151,51,31,57,50
334,136,181,167,44,37,62,39
336,137,185,152,52,40,67,30
322,149,186,139,58,39,64,43
306,147,205,155,49,39,59,40
329,138,196,146,49,35,64,43
335,143,200,141,44,40,61,37
332,147,190,160,44,31,62,35
322,143,186,154,46,44,65,41
325,137,198,152,41,45,62,41
322,143,199,143,45,40,66,44
335,143,168,153,40,44,77,40
320,151,182,143,49,36,70,49
316,153,186,154,36,32,71,53
323,140,201,144,40,37,57,58
326,145,184,156,49,40,52,48
317,126,193,162,47,43,66,45
331,142,190,156,41,35,58,47
332,149,191,150,40,39,60,38
329,140,193,150,51,36,65,36
317,140,171,154,54,50,69,45
318,138,186,146,53,46,68,45
320,150,195,153,47,25,67,42
321,148,179,169,43,40,59,39
335,131,167,150,43,47,71,56
323,148,194,157,35,40,65,37
318,145,194,138,58,40,67,41
324,141,178,152,52,48,71,35
314,151,179,150,56,45,71,34
330,143,194,138,45,36,59,56
324,149,201,136,56,43,58,33
329,155,161,168,39,41,70,37
313,138,213,152,44,36,62,43
314,138,176,165,37,42,77,51
315,129,192,161,47,51,68,38
327,136,188,168,44,41,55,40
312,146,182,169,36,40,64,50
316,156,179,161,40,40,61,46
342,137,181,139,50,37,71,42
331,146,180,149,45,40,70,39
308,138,185,183,33,37,67,49
317,152,193,153,49,36,57,41
332,142,179,152,40,39,67,49
317,139,190,147,52,42,68,44
331,125,188,149,51,42,76,38
322,148,213,144,43,39,52,40
322,139,194,153,46,39,64,43
324,137,171,158,54,39,69,48
319,143,191,143,53,39,74,38
332,142,202,135,33,45,64,47
343,137,189,144,45,39,65,38
324,146,176,167,50,35,61,42
315,137,186,164,39,40,69,50
319,138,210,147,44,37,66,38
335,122,195,135,55,37,72,50
321,135,211,149,46,38,61,38
320,142,189,156,44,42,62,45
336,141,196,161,34,36,67,30
318,154,171,154,43,42,72,46
348,133,180,150,50,35,73,33
334,144,172,156,40,46,69,37
327,148,181,155,38,41,69,42
308,149,186,149,52,50,67,39
333,138,194,150,45,31,62,45
322,149,181,154,37,41,69,47
327,131,190,157,49,52,63,31
333,134,174,160,49,36,66,49
333,139,189,138,50,39,70,42
344,134,178,146,44,37,65,52
314,136,183,159,45,38,81,44
333,131,198,149,46,41,62,39
319,151,186,151,34,36,62,61
322,143,192,150,43,37,63,51
322,146,186,157,39,39,68,44
299,161,190,151,38,44,65,52
315,146,192,145,41,41,68,52
323,131,199,150,46,39,63,50
318,141,183,154,46,38,73,47
316,149,187,153,45,44,68,39
313,138,193,147,35,43,71,60
320,144,203,148,55,41,56,33
316,144,184,156,43,44,60,52
331,144,174,162,47,39,64,39
330,146,190,149,40,40,62,43
325,146,186,155,46,38,58,47
326,135,186,165,46,39,67,35
335,149,195,138,49,40,60,33
337,135,182,147,45,45,66,43
327,154,170,144,47,43,68,47
324,147,189,159,38,37,69,38
325,146,189,147,45,41,63,43
334,148,195,140,44,39,60,41
318,154,179,152,40,42,69,47
325,143,193,154,39,38,71,38
305,144,198,156,52,40,60,45
328,154,188,150,44,40,67,29
326,146,176,148,51,46,68,40
325,141,182,168,37,45,61,41
337,139,188,146,39,43,58,50
329,133,178,161,40,37,61,61
331,147,193,144,46,38,55,46
334,147,167,147,59,34,61,52
343,143,185,150,33,40,66,39
314,155,200,143,44,42,61,41
315,160,176,141,51,40,65,52
320,142,195,149,46,39,67,41
330,130,190,155,53,38,56,47
334,150,171,159,44,42,63,36
318,145,196,150,29,46,64,53
316,144,189,149,49,40,65,48
331,136,172,163,41,40,64,54
331,142,173,152,41,40,60,61
322,158,188,144,42,41,60,45
314,162,187,158,45,34,67,33
334,149,178,149,46,42,65,37
320,147,185,154,44,39,75,36
344,135,172,170,41,35,59,44
327,132,192,154,47,50,61,38
340,139,184,138,42,40,68,51
313,155,189,149,37,40,68,49
328,148,181,155,44,34,61,49
327,146,190,145,47,36,71,38
303,152,201,160,45,34,64,41
323,143,179,141,56,41,66,51
331,139,201,135,43,40,72,40
323,132,184,149,50,57,55,49
321,153,189,157,34,42,61,44
321,146,188,165,42,40,55,44
314,153,171,161,41,44,69,47
331,135,184,156,50,33,62,50
326,138,214,143,48,39,65,27
330,147,177,150,42,44,70,40
323,140,182,146,45,38,73,54
331,128,185,166,40,37,68,46
343,137,183,138,40,43,61,54
336,137,187,140,46,38,71,46
339,135,182,148,35,42,70,48
317,137,196,164,45,47,64,30
320,138,192,150,49,35,70,46
330,131,199,162,45,39,54,40
343,140,191,144,52,35,61,34
329,137,187,159,39,41,64,45
320,143,181,160,61,36,64,35
318,152,194,147,52,40,58,40
324,141,193,150,47,35,68,43
319,145,183,155,41,44,64,49
338,142,173,154,51,35,63,43
309,144,190,163,38,39,72,44
311,140,182,181,41,46,57,43
335,137,179,141,59,39,71,38
310,140,202,159,42,36,65,47
329,131,187,166,47,36,64,39
308,153,163,163,52,45,67,49
330,153,178,143,46,38,65,46
322,147,182,154,45,42,73,36
329,140,187,146,50,46,61,41
320,147,192,143,52,41,70,35
324,150,188,136,42,47,64,49
331,135,180,152,50,42,64,46
327,150,197,150,43,37,59,38
328,138,189,163,40,39,61,43
316,146,191,154,34,36,68,55
322,142,194,154,54,36,58,39
318,151,203,143,42,41,63,40
330,140,188,162,33,37,66,43
312,151,184,150,49,40,72,42
322,147,174,150,44,39,67,58
325,144,193,153,46,32,53,55
322,138,186,155,46,39,64,49
318,144,187,149,35,40,65,61
317,140,197,147,51,39,68,43
316,151,180,155,35,37,71,54
304,147,190,173,34,40,62,50
322,151,194,143,44,39,66,40
339,130,173,157,44,42,66,50
313,144,195,158,49,38,65,38
330,146,182,151,44,35,62,50
323,143,187,147,54,45,60,42
306,153,193,153,46,40,62,48
332,148,180,159,34,43,64,40
329,143,198,142,46,39,69,36
313,149,174,162,50,37,71,42
307,143,203,158,40,44,62,44
319,140,199,147,40,39,62,53
332,145,182,147,41,44,68,42
317,147,191,159,35,41,65,45
317,128,174,167,51,46,71,46
335,135,184,149,40,41,60,57
310,153,182,164,52,38,63,38
330,141,191,147,46,45,50,51
312,150,184,145,41,44,74,49
317,141,177,160,40,40,59,65
321,152,181,138,52,39,72,44
296,159,188,163,39,48,65,42
348,139,193,146,39,38,58,38
324,143,190,145,36,39,58,63
314,157,193,132,55,45,56,49
318,153,203,139,38,35,67,46
348,136,200,142,39,43,62,30
336,134,190,141,47,44,64,45
350,152,180,139,39,37,58,46
315,140,191,153,43,38,78,42
336,126,191,154,50,41,65,37
322,148,171,139,57,41,72,50
337,148,181,157,37,40,62,38
317,142,180,166,43,42,70,41
336,135,171,169,42,42,65,39
333,138,173,153,48,44,64,47
339,135,195,150,33,39,65,43
347,122,190,150,48,39,67,36
311,142,186,147,54,45,64,52
338,137,171,153,51,40,66,43
328,140,174,164,39,44,64,46
338,145,178,136,45,41,68,49
325,148,194,147,49,38,62,36
313,147,205,144,50,37,63,40
330,146,184,147,52,33,67,41
316,133,200,152,54,41,68,36
341,146,183,137,59,44,59,31
351,135,198,138,38,48,53,38
326,153,190,144,56,41,68,23
316,154,198,157,38,41,60,36
305,132,213,163,40,37,69,41
335,145,177,141,45,41,69,49
343,136,176,155,35,40,70,45
328,152,192,154,39,38,58,38
319,143,174,163,52,40,63,46
323,143,176,159,48,43,68,39
327,134,197,153,51,36,56,48
327,136,186,165,41,41,61,43
336,136,172,149,57,43,71,35
315,146,187,158,41,43,61,48
328,137,192,134,52,47,60,50
319,146,196,148,42,42,62,44
339,132,186,141,49,45,69,39
320,154,181,150,50,39,54,51
343,127,172,160,45,40,67,45
314,136,186,183,45,37,64,34
331,144,191,149,40,39,66,39
320,144,180,152,47,42,58,57
324,149,187,152,42,34,65,48
330,137,203,145,50,41,53,41
332,133,185,153,36,35,70,56
332,135,195,150,44,43,60,42
328,144,183,153,45,46,66,34
320,141,177,162,43,37,64,57
323,149,186,166,33,39,63,40
322,139,188,157,52,41,57,44
322,151,188,151,46,43,60,40
324,127,196,165,50,41,61,36
325,144,190,166,42,33,57,42
348,130,188,163,36,32,63,40
326,141,173,152,49,42,65,51
332,151,192,136,45,31,70,42
342,139,183,154,37,46,62,38
293,155,194,157,43,47,66,44
314,139,190,139,49,39,70,60
323,149,191,147,51,43,65,31
331,146,191,142,40,39,60,50
305,156,193,153,40,43,62,47
331,149,175,151,51,34,67,42
318,139,187,164,39,39,60,54
316,142,190,163,44,39,52,54
304,138,199,169,44,47,68,32
329,141,199,145,46,41,63,35
323,136,184,155,60,42,54,45
337,141,203,149,45,33,65,27
313,150,193,152,40,36,75,41
339,130,194,161,42,33,63,39
314,143,200,150,53,36,62,41
316,135,171,168,58,41,72,40
328,149,209,133,44,39,60,38
323,136,191,148,39,40,74,48
335,143,190,149,41,36,68,38
343,140,184,137,53,44,58,42
328,143,186,154,45,46,60,39
330,143,178,153,40,46,67,44
319,148,209,149,27,48,58,42
337,133,176,144,50,35,65,59
312,141,182,159,56,39,68,42
337,127,183,141,52,42,65,54
320,133,195,165,41,40,71,35
331,147,190,149,35,38,66,42
319,148,201,153,47,40,61,31
335,139,177,138,53,36,76,47
333,145,180,146,43,43,65,45
325,132,208,165,40,33,62,36
318,157,184,152,44,40,65,40
330,137,188,154,42,43,79,27
330,150,175,138,60,44,64,38
330,135,192,151,45,44,67,36
