CDU/CSU,SPD,AfD,B90,FDP,LINKE,Sonstige,BSW
657,384,287,300,91,78,128,74
662,342,356,294,74,76,121,73
676,340,324,254,62,58,163,121
630,353,377,281,97,53,127,79
615,361,388,292,86,81,105,69
641,311,376,294,74,74,150,79
670,349,336,297,93,71,109,73
607,378,354,265,97,73,145,80
681,344,354,290,73,65,115,76
645,354,338,274,89,77,148,74
668,311,376,310,71,74,127,62
653,342,369,272,81,84,115,83
630,332,318,324,110,82,117,85
605,383,341,297,111,65,110,86
632,320,399,317,84,72,107,68
675,323,310,318,107,74,115,76
651,320,359,274,93,77,119,104
634,348,361,271,86,77,127,93
670,348,322,273,87,82,121,95
614,367,371,269,94,87,113,84
615,377,366,296,58,80,143,62
631,362,351,274,98,75,131,76
625,370,381,301,80,77,112,51
702,318,367,285,80,107,91,48
647,308,374,274,88,95,133,80
645,328,340,314,83,76,131,82
593,405,327,316,66,96,128,67
676,357,366,264,65,76,130,63
648,331,364,251,105,77,121,102
632,366,319,321,87,72,110,90
677,341,316,312,86,77,110,79
648,329,381,279,59,82,144,75
650,347,338,275,94,97,127,69
653,344,331,308,102,75,96,88
654,334,337,349,80,51,137,57
618,365,379,274,80,93,119,69
664,365,288,286,92,104,113,87
631,362,351,286,80,71,130,86
658,372,362,278,92,82,96,59
646,318,378,312,85,67,98,93
694,357,334,277,71,116,102,46
673,387,326,291,63,75,118,65
680,323,327,302,95,57,124,90
687,330,356,283,88,60,118,76
636,333,376,304,79,64,126,81
628,325,377,296,89,91,123,69
705,355,321,282,79,54,113,89
637,324,412,304,90,69,97,63
623,398,311,306,83,86,119,72
704,363,343,261,67,67,141,53
639,327,333,323,107,69,120,81
684,320,336,239,113,83,141,80
610,342,388,258,88,73,142,97
638,385,368,274,83,86,90,74
610,375,352,299,72,95,105,91
661,307,341,294,113,73,140,69
690,334,377,260,87,74,111,65
639,350,319,302,113,67,131,78
632,368,332,312,76,84,119,75
591,347,355,308,75,90,133,99
617,400,368,284,102,69,96,62
658,372,380,261,79,85,93,70
706,411,319,218,83,86,103,71
646,339,372,260,95,101,110,76
633,327,395,234,125,71,119,94
605,358,341,255,90,103,162,84
626,367,371,300,67,68,125,74
665,379,317,248,106,60,147,76
640,330,398,285,85,97,94,69
640,347,360,281,74,92,117,87
623,368,359,289,107,68,115,68
691,330,355,295,82,47,135,63
634,361,354,306,97,70,119,57
606,355,385,275,87,72,151,68
648,359,346,286,92,74,113,80
608,385,372,273,72,91,130,67
613,326,349,259,91,102,162,96
668,332,323,317,82,88,109,79
614,363,381,293,82,78,120,67
679,345,377,273,63,62,127,73
663,316,351,332,105,58,122,53
690,385,314,300,70,55,125,61
651,332,381,280,77,70,134,73
632,334,380,297,96,77,109,71
602,327,368,341,87,65,153,56
631,357,315,308,81,93,118,95
662,361,371,275,62,88,91,88
627,320,401,260,121,103,113,53
667,349,338,277,70,90,121,86
670,348,322,311,89,59,125,75
619,354,346,295,74,84,125,100
636,361,345,277,86,67,137,88
632,358,337,292,97,89,132,61
624,329,388,295,81,66,110,105
665,382,319,265,88,62,128,88
650,340,410,250,84,78,114,72
683,356,371,250,69,88,101,80
692,354,353,301,64,69,103,63
665,358,308,281,75,68,147,98
737,330,315,269,93,82,97,75
629,364,324,311,109,86,82,93
677,376,320,273,85,75,111,82
649,330,353,285,93,66,153,68
657,322,343,323,88,85,123,57
621,353,362,284,89,73,131,84
691,316,355,307,102,51,103,73
656,382,376,283,72,82,101,46
604,359,337,303,90,104,141,62
643,376,312,278,84,96,121,89
645,365,353,294,85,81,95,79
621,317,362,318,88,80,124,89
648,370,306,287,61,91,161,75
598,340,381,280,85,131,99,83
642,330,348,308,100,89,97,84
624,404,312,292,97,80,103,85
687,310,346,317,64,75,114,85
603,359,376,281,107,90,108,74
614,349,341,326,81,90,116,81
572,377,367,276,84,113,113,96
681,359,318,293,90,72,108,76
621,340,360,329,71,76,143,58
634,351,341,297,93,81,132,69
608,347,348,338,71,96,135,55
661,319,365,291,90,84,134,54
643,352,358,299,63,80,121,82
616,344,375,261,95,83,137,87
693,324,393,266,79,73,94,76
614,336,367,270,92,96,138,86
607,341,372,334,67,75,125,77
661,327,354,354,60,85,109,48
690,331,334,284,87,76,119,76
619,353,337,326,106,76,113,68
647,367,358,284,63,90,97,93
645,363,380,265,77,71,123,73
612,357,342,304,85,118,118,64
658,372,341,285,53,83,128,77
635,334,398,295,73,65,115,83
613,333,354,365,68,81,110,73
648,355,383,272,95,76,107,62
682,372,334,290,86,78,117,39
684,330,317,302,86,91,112,74
628,357,374,294,91,83,95,76
642,360,341,290,93,67,144,62
651,308,374,316,80,69,115,86
691,325,380,243,84,94,114,66
645,361,363,282,75,88,128,56
670,361,367,253,97,80,101,69
686,359,395,237,77,69,117,59
628,370,366,270,56,84,135,89
630,320,372,313,99,84,101,80
617,345,355,287,93,101,118,82
604,353,366,285,95,73,136,86
656,318,409,288,56,97,112,63
655,339,360,311,79,87,111,55
657,353,366,291,84,64,118,66
622,339,413,283,78,86,102,75
608,336,404,309,81,71,105,84
640,369,308,283,98,73,136,92
649,366,354,264,84,76,127,78
681,353,308,267,92,81,138,77
653,335,307,343,82,65,142,72
605,356,331,283,98,108,124,92
704,330,371,251,105,59,124,55
635,350,395,264,85,116,81,72
636,330,359,307,78,84,116,87
722,296,337,284,101,87,95,76
633,356,350,289,76,104,119,71
630,351,339,293,102,74,119,90
613,379,341,302,93,77,137,56
626,324,393,268,88,91,98,111
656,337,338,287,88,88,128,76
685,319,355,253,79,116,104,88
616,344,362,281,93,77,131,95
645,351,336,298,88,104,111,66
641,379,340,303,75,67,131,63
617,342,390,268,69,77,150,84
660,365,336,331,87,63,90,67
616,327,356,292,70,121,113,103
630,333,355,277,104,103,123,72
679,375,362,244,96,67,123,52
686,350,345,271,90,67,103,87
613,341,334,336,75,74,129,96
633,355,336,320,95,70,119,69
657,322,355,332,72,59,126,74
625,353,364,280,111,90,119,57
640,359,323,311,77,73,131,84
666,303,362,321,77,66,119,83
704,343,402,255,75,60,107,51
630,342,362,262,92,86,148,77
630,388,329,299,76,52,137,87
590,362,378,271,76,100,121,100
689,373,335,237,57,85,135,87
635,386,357,304,85,81,94,56
660,375,325,304,91,47,121,75
654,325,401,246,78,94,114,86
622,352,358,303,69,91,119,84
641,373,387,245,87,70,114,81
655,340,360,291,75,80,120,78
659,341,333,312,79,74,127,72
672,324,354,279,72,92,111,95
601,384,353,286,83,76,122,93
605,397,364,314,64,86,95,73
710,347,299,281,74,92,117,77
654,345,354,299,84,82,117,63
632,357,358,276,101,91,102,80
666,388,359,261,73,88,84,78
705,321,351,278,81,73,121,67
617,351,346,332,84,66,118,84
646,361,349,295,75,93,118,60
632,368,332,305,80,88,136,57
647,343,391,277,71,76,116,77
657,324,383,281,81,104,113,54
675,346,367,270,94,55,130,61
704,334,353,283,61,82,103,77
650,356,379,284,78,73,113,65
588,361,360,334,85,81,108,81
648,331,386,295,95,55,119,69
679,329,416,253,77,68,110,67
681,351,336,293,81,69,117,70
649,388,328,292,88,71,125,57
644,352,370,310,91,72,96,64
603,374,346,286,109,95,118,67
615,391,380,266,91,73,99,84
644,351,360,258,90,83,117,96
643,357,340,279,78,98,123,81
643,334,380,312,72,71,121,68
652,378,329,282,76,107,96,79
653,377,309,325,78,74,114,68
633,327,382,299,76,86,141,55
678,370,362,251,73,81,100,82
623,365,332,331,71,69,125,81
598,331,351,297,89,114,127,91
657,318,317,280,98,98,128,103
633,382,322,265,90,88,144,74
637,390,302,296,84,68,149,71
622,304,382,313,112,97,96,71
670,338,333,305,93,74,127,57
665,363,352,301,58,84,115,61
631,310,374,323,102,70,124,65
611,404,298,292,109,92,112,80
668,324,391,290,82,58,105,81
663,325,326,308,85,66,132,92
686,356,339,269,69,87,128,65
596,386,335,323,102,61,139,56
598,364,385,263,90,86,121,92
628,383,349,264,81,83,141,68
667,344,308,313,90,79,108,89
648,336,331,294,79,73,129,108
653,315,381,281,59,133,122,53
591,410,333,304,74,69,131,86
629,344,394,264,109,61,106,91
641,330,362,310,76,96,125,58
594,409,375,266,79,104,95,77
700,302,364,263,94,87,122,65
665,328,316,287,93,104,143,62
671,310,309,340,93,64,138,74
625,349,347,300,96,81,108,92
745,294,324,283,95,58,119,80
640,317,357,301,103,76,126,79
651,388,341,285,89,66,104,75
664,352,350,278,79,93,106,75
638,349,382,282,71,72,134,70
629,374,349,289,85,103,89,79
680,333,341,287,77,89,101,91
639,360,327,322,56,69,129,95
634,310,401,283,97,98,110,66
670,324,401,263,85,73,111,72
615,352,350,321,97,76,108,80
619,404,352,295,60,78,102,88
625,332,397,277,92,65,122,88
728,349,312,251,95,85,126,52
638,335,399,307,72,71,99,76
644,374,370,269,81,69,104,87
642,348,388,264,73,81,118,83
622,381,344,226,107,102,126,90
582,366,401,298,74,85,157,35
629,330,383,279,96,94,114,72
588,424,341,306,90,86,93,71
678,359,370,262,83,56,115,75
665,334,365,315,90,61,119,50
656,322,376,305,94,62,103,80
638,339,336,283,70,102,141,88
671,358,344,258,101,40,160,65
663,351,336,282,84,89,100,94
612,372,355,266,110,65,150,68
591,318,393,307,101,67,134,88
622,348,361,269,72,76,154,96
644,366,384,260,88,58,133,65
636,329,342,350,81,67,112,81
656,337,320,314,84,90,133,63
644,354,357,273,109,61,110,89
614,381,361,263,82,91,132,73
611,362,384,276,79,87,134,65
682,348,327,315,94,66,97,70
670,337,346,288,74,75,146,63
633,348,309,292,112,89,134,80
615,341,355,332,86,83,119,66
679,347,342,310,89,70,89,73
652,339,389,244,72,104,129,69
622,359,387,294,94,59,113,69
665,312,348,332,98,77,108,59
635,379,388,273,85,58,101,79
666,348,316,336,72,97,89,75
662,359,323,320,87,69,105,73
650,352,324,301,78,86,131,77
625,351,393,261,72,67,137,91
687,322,346,282,89,89,117,67
697,311,359,276,76,101,129,49
616,364,327,308,83,80,151,70
624,361,384,291,60,89,114,75
638,404,345,255,105,89,78,84
600,374,346,300,105,85,113,75
644,349,331,282,84,91,140,77
639,370,315,316,83,74,109,92
633,376,355,250,100,92,103,88
625,401,374,264,84,59,113,77
623,343,360,261,84,119,123,84
552,380,346,312,62,95,155,95
591,367,386,253,80,90,132,100
609,311,386,325,81,83,130,73
616,358,371,300,85,91,112,65
656,338,335,337,59,87,104,82
654,356,358,280,68,86,137,58
661,313,381,304,74,71,130,62
678,330,365,283,72,78,113,78
620,401,359,310,88,71,98,50
619,335,350,303,94,111,127,59
612,350,401,263,68,70,144,89
665,304,382,277,81,71,146,71
585,390,350,299,96,89,133,56
659,337,368,278,68,77,149,63
668,361,323,290,75,75,129,79
647,321,404,269,53,57,144,103
660,347,321,338,76,68,126,62
621,369,344,308,86,80,101,90
667,364,346,297,83,80,104,58
695,318,333,303,79,82,122,67
616,361,307,334,81,103,129,66
672,368,350,257,74,71,137,69
638,389,342,286,73,92,125,53
693,302,340,290,67,93,115,99
690,354,314,272,80,86,114,89
670,344,338,310,69,86,129,53
584,378,392,301,107,75,95,67
620,335,368,292,90,92,116,85
661,356,323,297,94,67,132,69
657,334,353,297,83,71,105,99
633,365,387,255,66,80,115,97
655,332,323,308,103,74,137,67
633,324,351,319,90,87,128,66
686,323,353,303,83,78,102,70
663,320,378,279,81,78,117,81
648,323,378,276,85,77,99,112
656,342,336,302,89,69,136,68
661,373,306,319,75,74,110,80
642,311,385,289,79,107,102,85
632,347,367,300,89,80,113,71
646,316,403,268,88,71,134,71
668,349,358,277,57,89,129,71
702,333,317,294,73,90,114,75
682,335,346,251,96,73,134,80
678,315,337,283,72,79,145,88
645,321,365,249,92,74,156,96
691,332,332,301,82,96,105,58
648,332,354,291,104,78,123,68
659,349,322,303,73,69,144,79
659,358,311,277,100,88,120,84
642,335,338,295,99,88,137,65
649,349,359,305,91,66,118,60
633,411,346,263,91,58,100,97
665,335,368,287,77,85,89,91
643,329,371,258,107,71,123,97
626,352,319,309,94,82,109,107
658,337,364,266,89,99,105,80
666,310,352,314,86,72,128,69
627,312,384,307,80,77,105,105
630,366,421,272,75,78,102,55
636,362,331,308,98,82,96,85
656,316,360,297,79,75,147,67
650,338,373,273,55,89,126,93
635,317,375,337,81,83,110,60
631,378,321,257,109,101,116,85
686,355,312,317,71,82,112,64
628,324,415,268,76,80,117,91
664,321,324,322,75,82,129,81
600,360,371,319,106,75,96,71
606,333,403,302,99,68,112,75
642,340,375,301,86,75,111,67
603,352,331,304,85,84,165,75
642,341,331,287,78,82,137,99
624,360,346,308,79,61,143,78
631,326,388,300,84,78,118,72
637,332,348,289,69,71,152,101
641,335,413,284,73,64,119,69
682,376,356,277,65,71,107,65
650,363,340,266,90,90,129,69
590,369,332,324,95,79,130,79
648,399,348,291,82,80,81,70
669,322,360,323,76,59,98,91
672,355,341,294,79,81,98,78
606,345,343,315,98,93,107,90
674,334,370,273,74,87,118,67
607,389,340,294,113,80,113,62
646,351,337,261,109,91,115,88
657,357,336,306,79,67,123,74
691,369,305,260,69,73,136,94
629,357,353,305,75,91,113,74
613,324,350,330,101,94,120,66
632,366,349,325,77,71,100,78
600,345,346,301,100,98,132,76
628,354,378,275,86,73,115,89
703,360,334,252,76,85,117,72
640,355,363,291,92,82,106,70
662,348,379,299,83,69,83,76
605,383,330,252,108,107,127,85
585,366,369,327,86,76,111,79
652,317,379,279,81,88,113,90
618,360,327,313,69,89,138,83
647,383,354,270,68,76,122,78
610,361,348,305,89,80,116,90
673,345,337,309,91,67,118,58
625,346,340,314,91,74,145,64
653,348,335,284,86,89,123,79
638,355,351,272,97,78,145,61
651,349,385,271,71,96,92,83
635,307,361,323,102,75,115,78
638,327,331,307,82,101,126,87
616,404,333,256,84,90,132,84
613,333,389,280,74,102,135,71
644,328,376,317,96,55,107,75
664,361,348,304,59,69,107,86
630,351,390,280,75,82,116,73
697,337,352,278,91,72,102,68
657,343,315,349,78,81,95,80
662,329,376,271,77,90,93,99
611,341,373,295,103,88,86,102
583,390,377,238,99,99,123,90
590,365,371,280,97,82,142,70
643,345,353,305,75,72,115,90
678,353,307,315,98,60,119,67
651,341,342,304,93,87,125,55
707,330,343,278,75,75,95,96
683,346,298,303,93,76,125,74
621,323,358,300,75,108,114,99
642,342,370,274,71,75,140,83
625,370,352,290,103,72,94,93
657,365,337,306,90,62,113,67
642,332,406,246,79,98,126,68
636,376,366,272,72,65,108,104
679,366,335,309,60,89,102,58
615,381,334,298,57,73,157,82
673,373,353,283,75,69,102,71
651,362,342,290,73,72,132,77
633,354,360,242,155,95,108,52
600,372,376,299,81,63,126,81
650,324,373,288,90,91,97,85
689,336,314,285,79,80,112,103
619,317,374,259,87,121,119,102
637,361,340,275,77,110,110,88
670,349,347,262,85,74,124,88
693,306,341,290,81,61,141,85
647,348,347,345,66,60,95,91
686,341,353,279,78,66,127,67
629,368,335,289,94,85,126,71
572,381,404,293,83,90,106,68
621,368,355,312,89,78,111,65
637,349,349,317,73,95,112,66
641,363,353,295,70,72,134,69
650,312,347,297,106,69,130,86
652,344,379,274,64,76,125,85
742,369,350,264,69,52,92,60
618,370,386,301,76,52,109,84
663,341,365,273,64,91,110,91
623,344,378,301,86,71,111,84
637,374,345,258,95,79,127,83
665,334,330,288,121,66,111,82
621,335,382,335,88,60,123,55
636,366,347,321,100,33,120,74
657,353,344,297,66,102,119,60
625,362,362,272,67,95,100,114
647,351,390,267,92,78,121,52
700,387,315,251,85,80,112,69
657,311,369,324,90,87,105,55
667,343,369,277,62,67,123,92
620,339,314,323,111,68,131,91
658,371,339,268,85,66,133,78
619,385,366,280,95,82,122,49
655,349,373,284,74,80,110,74
684,289,388,272,78,84,124,79
636,342,343,299,76,100,119,83
638,347,365,264,71,78,125,111
661,365,365,290,83,74,88,72
590,389,326,297,111,70,123,91
652,327,318,306,107,91,132,65
720,326,359,309,72,61,99,51
645,392,338,263,70,107,105,77
691,360,348,287,75,53,118,68
619,332,380,323,95,91,91,67
679,349,350,292,72,76,110,70
716,327,324,265,87,97,113,68
590,355,386,306,80,64,139,77
601,351,377,297,85,92,128,67
614,386,389,275,77,82,86,88
638,386,341,287,85,70,124,68
598,399,388,251,87,74,114,87
633,389,325,314,72,75,103,88
622,352,343,294,79,100,113,96
703,326,322,324,89,71,100,62
628,361,356,265,103,71,132,82
605,353,359,295,88,81,116,101
682,327,312,321,92,75,118,71
614,375,365,287,103,94,104,55
625,362,306,308,115,78,126,76
653,369,337,269,109,67,112,82
671,358,360,285,64,74,95,91
654,333,389,274,81,91,106,70
642,348,361,276,65,81,132,93
615,374,350,292,106,65,126,71
664,345,359,269,73,87,114,86
670,324,358,289,87,102,78,90
667,314,377,296,82,80,115,66
637,353,332,279,95,102,123,77
663,312,396,292,64,64,119,89
640,328,359,295,88,93,109,86
650,385,347,295,77,84,95,66
686,298,364,287,74,70,112,106
654,364,325,318,84,67,101,86
631,366,329,298,98,91,117,68
650,356,366,271,83,73,118,80
592,371,328,308,131,53,128,85
666,356,356,302,85,68,99,67
648,362,331,297,92,82,114,73
654,381,338,270,65,89,103,97
671,299,388,276,91,88,118,69
702,364,338,256,74,77,109,78
583,378,392,307,95,70,88,84
581,348,368,293,92,89,133,95
613,375,395,274,83,65,105,88
650,344,326,309,65,98,128,79
633,344,377,283,102,85,98,76
659,375,358,271,92,69,103,69
615,370,346,298,76,84,129,79
690,357,307,268,90,85,158,43
636,344,348,339,76,89,98,69
697,306,377,281,84,81,91,81
652,382,354,266,86,59,108,92
669,362,351,284,68,93,99,73
632,347,341,282,94,74,124,105
608,352,373,262,85,71,125,122
616,350,356,253,97,86,156,86
655,341,383,294,86,95,96,50
624,361,349,280,96,62,118,107
580,331,400,311,99,90,130,58
647,324,336,333,67,85,132,75
618,374,319,323,85,81,114,84
610,334,385,284,83,95,113,95
618,353,389,278,91,64,126,79
682,312,353,284,68,70,134,96
655,318,367,305,86,66,125,75
630,325,403,283,106,83,115,54
640,351,307,320,82,82,141,76
641,334,357,279,76,65,132,113
580,389,382,289,81,71,131,75
659,329,377,308,76,94,90,66
633,352,372,274,69,94,114,89
646,383,355,237,105,59,111,101
645,331,360,304,82,83,101,92
696,330,368,259,73,66,121,85
603,351,386,314,80,58,97,110
679,368,305,301,66,85,116,78
654,343,361,279,106,63,115,78
615,351,337,303,115,111,95,70
604,358,360,297,78,99,120,82
656,326,359,301,83,93,101,79
675,318,357,270,85,92,122,80
600,333,354,287,115,97,119,94
614,365,393,274,79,68,142,65
669,368,340,265,73,77,133,73
659,308,411,297,58,76,106,82
681,311,395,254,93,64,122,79
626,352,368,309,63,74,114,92
652,388,316,279,85,86,115,78
657,355,366,258,65,89,135,73
645,351,354,305,78,70,107,89
628,336,362,312,68,83,132,77
579,376,379,315,77,72,113,86
629,346,363,328,82,70,130,50
662,348,337,231,115,73,144,87
691,261,362,299,92,74,132,87
621,361,314,326,80,88,136,71
701,328,361,279,78,65,122,64
652,336,337,296,102,72,128,75
652,381,336,287,73,59,112,98
659,358,338,301,81,84,92,86
636,382,367,271,81,81,101,79
648,340,368,266,84,91,107,95
636,343,378,288,83,68,114,89
642,341,337,289,112,79,122,76
620,361,363,296,70,94,131,63
660,341,354,280,105,58,125,75
611,335,363,320,96,60,114,98
657,349,355,291,89,89,92,74
617,356,320,319,87,86,129,82
596,373,358,308,78,84,119,82
659,322,355,262,82,97,121,101
630,360,338,304,91,82,116,77
701,320,323,331,74,85,93,72
673,318,336,322,64,86,117,82
599,356,381,265,99,93,120,85
725,360,313,277,74,73,117,59
668,328,387,259,102,72,116,66
695,324,318,262,101,55,152,90
606,333,396,295,92,71,120,85
671,328,365,271,74,70,134,85
674,325,365,311,65,52,114,90
665,365,337,260,93,86,119,74
623,349,318,324,91,91,107,96
669,337,303,313,81,59,128,108
651,353,369,302,61,66,135,61
652,301,345,313,99,71,135,81
589,354,348,315,81,94,132,86
604,400,343,307,78,70,111,84
676,363,340,274,74,69,129,73
711,379,348,224,72,71,121,72
617,384,355,289,84,73,124,72
671,373,361,288,83,55,92,76
686,371,323,269,93,62,134,60
626,375,326,302,85,71,132,81
655,345,385,278,96,83,108,49
637,330,336,293,85,85,150,83
596,371,355,289,94,83,108,102
654,328,366,289,82,70,123,85
657,359,356,259,109,73,122,63
648,352,356,289,81,79,121,73
630,382,345,274,87,71,106,103
641,370,326,297,96,75,96,96
633,354,321,290,108,79,143,70
652,359,343,274,77,88,113,92
642,335,329,264,96,98,139,95
634,342,358,307,70,74,130,84
651,364,332,293,83,72,130,72
652,344,369,293,73,82,94,91
609,357,359,311,96,89,100,78
611,369,370,346,71,63,95,73
603,334,401,320,90,82,87,81
606,325,347,311,83,119,132,76
669,315,370,286,79,72,103,104
630,351,357,295,75,67,132,91
647,332,356,308,80,93,90,92
630,345,332,314,86,79,132,81
620,344,386,315,77,82,94,80
611,327,355,297,103,81,156,68
621,369,369,291,96,77,97,79
685,316,388,288,75,63,120,62
670,353,340,279,74,95,114,72
666,356,323,268,70,87,133,94
683,325,367,287,93,79,94,70
668,325,334,280,78,96,120,97
646,358,342,315,71,72,115,79
618,387,379,307,56,71,103,77
670,314,378,267,87,96,110,75
685,345,355,302,69,67,104,72
609,390,349,296,80,84,99,89
683,319,355,275,88,73,109,97
649,370,321,304,77,84,125,69
622,351,378,249,117,63,139,79
599,349,375,342,70,81,106,75
644,341,373,306,50,72,116,96
650,342,419,251,78,55,109,94
634,373,360,285,88,89,101,68
664,325,338,283,92,73,136,88
652,368,366,301,72,82,113,43
644,349,305,293,120,67,105,115
663,337,343,297,84,79,123,71
656,339,362,291,67,75,118,89
651,345,339,261,88,114,118,82
689,318,362,271,106,62,116,74
641,355,421,240,76,80,125,60
687,338,316,261,100,107,111,78
645,338,336,294,92,69,138,87
645,381,345,265,96,60,127,80
685,352,319,295,89,92,92,74
676,335,357,274,86,79,134,58
663,352,356,305,83,53,101,86
627,379,366,265,86,64,111,100
657,321,344,271,82,72,149,102
668,328,338,280,74,87,135,88
664,325,373,311,66,65,118,76
592,375,372,316,70,65,118,90
644,337,385,284,85,73,109,80
614,366,368,317,69,63,123,77
663,358,346,255,96,67,127,85
659,318,341,326,98,102,101,54
626,337,317,286,114,88,139,91
609,345,379,268,75,87,135,100
695,341,354,275,91,57,119,66
588,361,386,288,98,71,104,102
672,349,345,303,71,76,116,65
625,323,377,298,71,94,137,72
712,307,319,270,92,100,133,65
659,350,327,286,114,81,97,82
629,328,359,311,103,85,87,96
700,310,341,302,86,73,110,76
596,350,356,332,89,68,125,82
623,352,359,314,97,80,105,68
672,353,334,282,83,86,122,65
657,328,324,296,95,82,139,77
641,338,377,277,106,78,118,63
639,331,391,253,82,76,136,88
630,375,331,298,70,74,121,97
642,312,353,328,108,61,120,74
639,348,365,296,86,77,98,89
637,348,385,309,67,85,104,63
669,310,326,296,94,94,129,80
596,337,317,308,117,98,134,91
659,392,312,248,97,78,108,104
635,346,328,292,80,92,139,86
629,383,345,272,86,69,131,83
631,348,361,268,71,78,157,84
606,354,376,302,116,95,91,58
650,364,352,270,99,79,111,72
658,349,335,305,71,72,126,84
610,346,360,335,88,95,96,69
674,385,331,278,97,58,103,73
653,349,361,249,91,80,123,92
581,371,375,304,73,87,124,84
602,358,357,345,62,68,119,88
619,374,354,299,68,107,97,80
654,333,374,292,80,69,117,80
627,369,329,314,78,80,143,58
592,393,365,290,93,79,101,84
574,392,341,294,108,84,140,65
689,342,346,289,73,83,100,74
629,368,342,276,95,99,104,87
643,326,340,324,97,84,107,77
621,348,352,333,76,76,110,82
624,336,411,268,111,63,118,67
665,388,380,248,76,70,112,59
633,348,360,270,101,92,119,76
642,362,338,289,82,81,131,74
638,344,362,349,64,84,99,57
664,321,377,287,76,84,126,64
662,304,361,282,77,91,151,70
670,318,317,300,99,81,132,81
603,360,350,292,100,77,131,85
620,364,359,309,94,74,105,73
718,321,365,251,58,96,114,76
627,368,414,292,71,53,102,72
715,353,319,265,82,81,103,80
610,342,407,310,95,63,104,67
632,352,352,298,80,79,127,78
616,343,364,293,92,75,139,78
635,344,387,262,82,83,117,89
616,376,388,262,100,79,111,65
650,369,365,284,62,86,125,58
633,342,363,280,72,85,137,86
668,332,362,290,76,76,113,81
649,366,368,267,89,78,110,71
610,359,323,301,72,113,141,79
696,367,301,270,90,63,149,61
604,315,332,382,101,78,93,93
642,322,350,311,88,97,111,77
636,327,345,314,97,70,128,81
588,350,387,321,93,78,114,67
674,371,345,270,73,68,115,80
619,369,330,284,79,106,118,93
599,374,360,305,83,83,110,83
658,322,323,327,56,80,138,94
629,315,372,316,74,92,129,70
686,349,352,261,87,74,124,67
633,360,381,318,67,76,119,45
634,375,343,283,85,90,114,74
671,340,338,263,74,84,121,108
624,365,369,306,68,82,123,62
687,330,317,287,88,76,130,82
636,348,357,270,110,79,125,72
627,340,350,296,93,84,130,78
575,353,382,299,96,96,115,83
656,392,328,320,82,56,94,69
655,304,349,285,86,86,150,81
622,360,384,272,102,76,102,79
590,374,361,253,75,78,180,86
643,340,339,322,101,88,106,59
680,311,336,324,82,63,131,71
626,364,329,284,74,78,141,102
632,307,397,258,136,87,114,67
619,343,367,291,96,87,110,85
738,307,281,293,86,97,125,70
626,335,330,364,107,63,91,82
